level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	6400	7200	-1	
2	1	1	0	0	0	382	390	864	37	-1	
3	1	1	1	0	0	382	390	864	37	-1	
4	1	1	1	1	0	382	390	864	37	-1	
5	1	1	1	1	1	382	390	136	37	50.269897	nee
5	1	1	1	1	2	576	390	115	37	32.340736	OE
5	1	1	1	1	3	761	390	121	37	43.232353	Eee
5	1	1	1	1	4	961	390	91	37	37.109943	EE
5	1	1	1	1	5	1125	390	121	37	41.444126	Ee
2	1	2	0	0	0	1266	379	321	110	-1	
3	1	2	1	0	0	1266	379	321	110	-1	
4	1	2	1	1	0	1266	379	321	110	-1	
5	1	2	1	1	1	1266	379	97	110	1.884628	“]
5	1	2	1	1	2	1461	379	126	77	62.090115	3JU3
2	1	3	0	0	0	1709	383	131	59	-1	
3	1	3	1	0	0	1709	383	131	59	-1	
4	1	3	1	1	0	1709	383	131	59	-1	
5	1	3	1	1	1	1709	383	131	59	79.951210	SP3
2	1	4	0	0	0	1528	549	33	27	-1	
3	1	4	1	0	0	1528	549	33	27	-1	
4	1	4	1	1	0	1528	549	33	27	-1	
5	1	4	1	1	1	1528	549	33	27	19.640045	a
2	1	5	0	0	0	1640	514	334	62	-1	
3	1	5	1	0	0	1640	514	334	62	-1	
4	1	5	1	1	0	1640	514	334	62	-1	
5	1	5	1	1	1	1640	516	41	57	85.587692	6
5	1	5	1	1	2	1711	510	30	90	85.587692	|
5	1	5	1	1	3	1778	514	38	62	9.285263	>
5	1	5	1	1	4	1824	514	150	62	9.285263	—_—
2	1	6	0	0	0	1888	479	137	57	-1	
3	1	6	1	0	0	1888	479	137	57	-1	
4	1	6	1	1	0	1888	479	137	57	-1	
5	1	6	1	1	1	1888	479	137	57	96.013573	RED
2	1	7	0	0	0	2259	479	294	57	-1	
3	1	7	1	0	0	2259	479	294	57	-1	
4	1	7	1	1	0	2259	479	294	57	-1	
5	1	7	1	1	1	2259	479	136	57	95.959892	SOL.
5	1	7	1	1	2	2453	479	100	57	96.798492	B+
2	1	8	0	0	0	266	408	694	125	-1	
3	1	8	1	0	0	266	408	694	176	-1	
4	1	8	1	1	0	266	408	694	125	-1	
5	1	8	1	1	1	266	408	3	2	77.908913	|
5	1	8	1	1	2	327	466	295	67	96.305382	POWER
5	1	8	1	1	3	650	466	310	67	96.856049	SUPPLY
2	1	9	0	0	0	2259	578	288	56	-1	
3	1	9	1	0	0	2259	578	288	56	-1	
4	1	9	1	1	0	2259	578	288	56	-1	
5	1	9	1	1	1	2259	578	288	56	96.045326	GROUND
2	1	10	0	0	0	1525	578	546	94	-1	
3	1	10	1	0	0	1525	578	546	94	-1	
4	1	10	1	1	0	1525	578	546	94	-1	
5	1	10	1	1	1	1525	574	81	102	58.023281	>}
5	1	10	1	1	2	1648	612	32	57	81.329163	3
5	1	10	1	1	3	1716	574	35	102	81.329163	|
5	1	10	1	1	4	1760	578	311	94	42.012360	BLK
2	1	11	0	0	0	271	610	881	120	-1	
3	1	11	1	0	0	271	610	881	120	-1	
4	1	11	1	1	0	271	610	881	120	-1	
5	1	11	1	1	1	271	610	881	120	15.227394	Le
2	1	12	0	0	0	378	964	924	22	-1	
3	1	12	1	0	0	378	964	924	22	-1	
4	1	12	1	1	0	378	964	924	22	-1	
5	1	12	1	1	1	374	960	159	34	0.909485	Gm=eetn
5	1	12	1	1	2	563	960	123	34	17.070961	Geum
5	1	12	1	1	3	748	960	162	34	0.000000	walli@eee
5	1	12	1	1	4	954	960	157	34	42.137444	GEE,
5	1	12	1	1	5	1144	960	158	34	34.628372	Ge
2	1	13	0	0	0	1448	900	134	57	-1	
3	1	13	1	0	0	1448	900	134	57	-1	
4	1	13	1	1	0	1448	900	134	57	-1	
5	1	13	1	1	1	1448	900	134	57	56.153278	2ull
2	1	14	0	0	0	1714	900	134	57	-1	
3	1	14	1	0	0	1714	900	134	57	-1	
4	1	14	1	1	0	1714	900	134	57	-1	
5	1	14	1	1	1	1714	900	134	57	57.049400	2Pll
2	1	15	0	0	0	2984	908	136	57	-1	
3	1	15	1	0	0	2984	908	136	57	-1	
4	1	15	1	1	0	2984	908	136	57	-1	
5	1	15	1	1	1	2984	908	136	57	46.720467	SPS
2	1	16	0	0	0	3248	908	134	60	-1	
3	1	16	1	0	0	3248	908	134	60	-1	
4	1	16	1	1	0	3248	908	134	60	-1	
5	1	16	1	1	1	3248	908	134	60	80.806000	8J3
2	1	17	0	0	0	1885	1015	313	57	-1	
3	1	17	1	0	0	1885	1015	313	57	-1	
4	1	17	1	1	0	1885	1015	313	57	-1	
5	1	17	1	1	1	1885	1015	313	57	90.050262	GRY-GRN
2	1	18	0	0	0	2256	1017	246	57	-1	
3	1	18	1	0	0	2256	1017	246	57	-1	
4	1	18	1	1	0	2256	1017	246	57	-1	
5	1	18	1	1	1	2256	1017	134	57	91.189690	SOL.
5	1	18	1	1	2	2461	1018	41	56	91.701218	5
2	1	19	0	0	0	319	1025	636	71	-1	
3	1	19	1	0	0	319	1025	636	71	-1	
4	1	19	1	1	0	319	1025	636	71	-1	
5	1	19	1	1	1	319	1025	313	71	95.795486	DRIVER
5	1	19	1	1	2	666	1028	289	68	95.795486	BOARD
2	1	20	0	0	0	1085	1057	129	57	-1	
3	1	20	1	0	0	1085	1057	129	57	-1	
4	1	20	1	1	0	1085	1057	129	57	-1	
5	1	20	1	1	1	1085	1057	129	57	92.369720	Q23
2	1	21	0	0	0	1634	1053	159	67	-1	
3	1	21	1	0	0	1634	1053	159	67	-1	
4	1	21	1	1	0	1634	1053	159	67	-1	
5	1	21	1	1	1	1634	1060	44	56	83.404953	9
5	1	21	1	1	2	1708	1053	23	67	71.595566	|
5	1	21	1	1	3	1752	1057	41	27	71.595566	>
2	1	22	0	0	0	1082	1143	116	59	-1	
3	1	22	1	0	0	1082	1143	116	59	-1	
4	1	22	1	1	0	1082	1143	116	59	-1	
5	1	22	1	1	1	1082	1143	116	59	31.204086	Q2
5	1	22	1	1	2	1170	1139	29	85	31.204086	|
2	1	23	0	0	0	1637	1145	173	60	-1	
3	1	23	1	0	0	1637	1145	173	60	-1	
4	1	23	1	1	0	1637	1145	173	60	-1	
5	1	23	1	1	1	1637	1145	40	57	75.793472	8
5	1	23	1	1	2	1705	1141	23	87	75.793472	|
5	1	23	1	1	3	1763	1145	47	60	78.330841	>
2	1	24	0	0	0	1882	1108	316	60	-1	
3	1	24	1	0	0	1882	1108	316	60	-1	
4	1	24	1	1	0	1882	1108	316	60	-1	
5	1	24	1	1	1	1882	1108	316	60	90.805260	GRY-YEL
2	1	25	0	0	0	2256	1111	246	57	-1	
3	1	25	1	0	0	2256	1111	246	57	-1	
4	1	25	1	1	0	2256	1111	246	57	-1	
5	1	25	1	1	1	2256	1111	134	57	93.617882	SOL.
5	1	25	1	1	2	2453	1111	49	56	96.021484	4
2	1	26	0	0	0	1085	1231	121	59	-1	
3	1	26	1	0	0	1085	1231	121	59	-1	
4	1	26	1	1	0	1085	1231	121	59	-1	
5	1	26	1	1	1	1085	1231	121	59	54.260262	Qi9
2	1	27	0	0	0	1750	1236	32	24	-1	
3	1	27	1	0	0	1750	1236	32	24	-1	
4	1	27	1	1	0	1750	1236	32	24	-1	
5	1	27	1	1	1	1750	1236	32	24	3.804092	XV
2	1	28	0	0	0	1752	1270	34	25	-1	
3	1	28	1	0	0	1752	1270	34	25	-1	
4	1	28	1	1	0	1752	1270	34	25	-1	
5	1	28	1	1	1	1752	1270	34	25	82.679306	7
2	1	29	0	0	0	1882	1197	329	56	-1	
3	1	29	1	0	0	1882	1197	329	56	-1	
4	1	29	1	1	0	1882	1197	329	56	-1	
5	1	29	1	1	1	1882	1197	329	56	92.108009	GRY-ORN
2	1	30	0	0	0	2259	1199	238	56	-1	
3	1	30	1	0	0	2259	1199	238	56	-1	
4	1	30	1	1	0	2259	1199	238	56	-1	
5	1	30	1	1	1	2259	1199	139	56	95.573982	SOL.
5	1	30	1	1	2	2456	1199	41	56	96.831284	3
2	1	31	0	0	0	1882	1284	324	57	-1	
3	1	31	1	0	0	1882	1284	324	57	-1	
4	1	31	1	1	0	1882	1284	324	57	-1	
5	1	31	1	1	1	1882	1284	324	57	90.559135	GRY-RED
2	1	32	0	0	0	2261	1284	241	60	-1	
3	1	32	1	0	0	2261	1284	241	60	-1	
4	1	32	1	1	0	2261	1284	241	60	-1	
5	1	32	1	1	1	2261	1284	137	60	95.061867	SOL.
5	1	32	1	1	2	2461	1284	41	60	95.061867	2
2	1	33	0	0	0	3288	1236	404	65	-1	
3	1	33	1	0	0	3288	1236	404	65	-1	
4	1	33	1	1	0	3288	1236	404	65	-1	
5	1	33	1	1	1	3288	1236	241	65	16.374092	<-—
5	1	33	1	1	2	3555	1244	137	57	91.325706	N/C
2	1	34	0	0	0	1088	1313	118	60	-1	
3	1	34	1	0	0	1088	1313	118	60	-1	
4	1	34	1	1	0	1088	1313	118	60	-1	
5	1	34	1	1	1	1088	1313	118	60	67.692177	QI7
2	1	35	0	0	0	1634	1316	176	62	-1	
3	1	35	1	0	0	1634	1316	176	62	-1	
4	1	35	1	1	0	1634	1316	176	62	-1	
5	1	35	1	1	1	1634	1316	40	56	66.313354	5
5	1	35	1	1	2	1702	1312	30	87	26.358551	|
5	1	35	1	1	3	1754	1319	56	59	26.358551	>
2	1	36	0	0	0	1880	1375	323	56	-1	
3	1	36	1	0	0	1880	1375	323	56	-1	
4	1	36	1	1	0	1880	1375	323	56	-1	
5	1	36	1	1	1	1880	1375	323	56	91.201683	GRY-BRN
2	1	37	0	0	0	2261	1377	140	57	-1	
3	1	37	1	0	0	2261	1377	140	57	-1	
4	1	37	1	1	0	2261	1377	140	57	-1	
5	1	37	1	1	1	2261	1377	140	57	95.579582	SOL
2	1	38	0	0	0	2477	1377	12	56	-1	
3	1	38	1	0	0	2477	1377	12	56	-1	
4	1	38	1	1	0	2477	1377	12	56	-1	
5	1	38	1	1	1	2477	1377	12	56	70.294273	l
2	1	39	0	0	0	1085	1412	115	59	-1	
3	1	39	1	0	0	1085	1412	115	59	-1	
4	1	39	1	1	0	1085	1412	115	59	-1	
5	1	39	1	1	1	1085	1412	115	59	42.270397	Qi5
2	1	40	0	0	0	1486	1409	303	65	-1	
3	1	40	1	0	0	1486	1409	303	65	-1	
4	1	40	1	1	0	1486	1409	303	65	-1	
5	1	40	1	1	1	1486	1405	118	91	74.839882	>|
5	1	40	1	1	2	1648	1405	141	91	29.670456	4|>
2	1	41	0	0	0	1080	1503	134	56	-1	
3	1	41	1	0	0	1080	1503	134	56	-1	
4	1	41	1	1	0	1080	1503	134	56	-1	
5	1	41	1	1	1	1080	1503	134	56	91.933670	Q29
2	1	42	0	0	0	1882	1471	313	57	-1	
3	1	42	1	0	0	1882	1471	313	57	-1	
4	1	42	1	1	0	1882	1471	313	57	-1	
5	1	42	1	1	1	1882	1471	161	57	87.995712	GRY-
5	1	42	1	1	2	2056	1471	139	57	96.954048	BLK
2	1	43	0	0	0	2259	1471	246	57	-1	
3	1	43	1	0	0	2259	1471	246	57	-1	
4	1	43	1	1	0	2259	1471	246	57	-1	
5	1	43	1	1	1	2259	1471	139	57	92.054253	SOL.
5	1	43	1	1	2	2462	1471	43	57	95.889427	8
2	1	44	0	0	0	1880	1559	291	56	-1	
3	1	44	1	0	0	1880	1559	291	56	-1	
4	1	44	1	1	0	1880	1559	291	56	-1	
5	1	44	1	1	1	1880	1559	291	56	74.920349	GRY-VIO
2	1	45	0	0	0	2256	1561	249	57	-1	
3	1	45	1	0	0	2256	1561	249	57	-1	
4	1	45	1	1	0	2256	1561	249	57	-1	
5	1	45	1	1	1	2256	1561	139	57	93.499229	SOL.
5	1	45	1	1	2	2462	1561	43	57	93.499229	7
2	1	46	0	0	0	1880	1646	305	57	-1	
3	1	46	1	0	0	1880	1646	305	57	-1	
4	1	46	1	1	0	1880	1646	305	57	-1	
5	1	46	1	1	1	1880	1646	305	57	89.939995	GRY-BLU
2	1	47	0	0	0	2256	1647	249	72	-1	
3	1	47	1	0	0	2256	1647	249	72	-1	
4	1	47	1	1	0	2256	1647	249	72	-1	
5	1	47	1	1	1	2256	1647	249	72	94.978943	SOL.
5	1	47	1	1	2	2455	1618	54	106	96.863487	6
2	1	48	0	0	0	1133	1588	344	182	-1	
3	1	48	1	0	0	1133	1588	344	182	-1	
4	1	48	1	1	0	1133	1588	344	182	-1	
5	1	48	1	1	1	1133	1588	344	182	36.819553	=
2	1	49	0	0	0	1341	1788	494	160	-1	
3	1	49	1	0	0	1341	1788	494	160	-1	
4	1	49	1	1	0	1341	1788	494	160	-1	
5	1	49	1	1	1	1341	1788	12	144	94.411446	|
5	1	49	1	1	2	1466	1892	121	56	39.733307	2J9
5	1	49	1	1	3	1706	1892	129	56	39.733307	2P9
2	1	50	0	0	0	1882	2001	599	59	-1	
3	1	50	1	0	0	1882	2001	599	59	-1	
4	1	50	1	1	0	1882	2001	599	59	-1	
5	1	50	1	1	1	1882	2001	321	57	91.774673	BRN-ORN
5	1	50	1	1	2	2253	2004	137	56	89.856262	SOL.
5	1	50	1	1	3	2435	2004	46	56	66.683624	II
2	1	51	0	0	0	1082	2038	92	62	-1	
3	1	51	1	0	0	1082	2038	92	62	-1	
4	1	51	1	1	0	1082	2038	92	62	-1	
5	1	51	1	1	1	1082	2038	92	62	83.749451	Q3
2	1	52	0	0	0	1483	2038	75	62	-1	
3	1	52	1	0	0	1483	2038	75	62	-1	
4	1	52	1	1	0	1483	2038	75	62	-1	
5	1	52	1	1	1	1483	2038	75	62	69.432465	—
2	1	53	0	0	0	1517	2121	36	27	-1	
3	1	53	1	0	0	1517	2121	36	27	-1	
4	1	53	1	1	0	1517	2121	36	27	-1	
5	1	53	1	1	1	1517	2121	36	27	39.061249	XS
2	1	54	0	0	0	1749	2124	31	24	-1	
3	1	54	1	0	0	1749	2124	31	24	-1	
4	1	54	1	1	0	1749	2124	31	24	-1	
5	1	54	1	1	1	1749	2124	31	24	34.175926	‘XN
2	1	55	0	0	0	1749	2074	41	26	-1	
3	1	55	1	0	0	1749	2074	41	26	-1	
4	1	55	1	1	0	1749	2074	41	26	-1	
5	1	55	1	1	1	1749	2074	41	26	73.074112	4
2	1	56	0	0	0	1885	2086	617	57	-1	
3	1	56	1	0	0	1885	2086	617	57	-1	
4	1	56	1	1	0	1885	2086	617	57	-1	
5	1	56	1	1	1	1885	2086	337	70	92.056435	BRN-RED
5	1	56	1	1	2	2253	2086	249	57	75.521667	SOL.!O
2	1	57	0	0	0	3160	2049	44	54	-1	
3	1	57	1	0	0	3160	2049	44	54	-1	
4	1	57	1	1	0	3160	2049	44	54	-1	
5	1	57	1	1	1	3160	2049	44	54	23.141975	iI
2	1	58	0	0	0	1080	2121	136	59	-1	
3	1	58	1	0	0	1080	2121	136	59	-1	
4	1	58	1	1	0	1080	2121	136	59	-1	
5	1	58	1	1	1	1080	2121	136	59	93.063225	Q33
2	1	59	0	0	0	3158	2129	67	57	-1	
3	1	59	1	0	0	3158	2129	67	57	-1	
4	1	59	1	1	0	3158	2129	67	57	-1	
5	1	59	1	1	1	3158	2129	67	57	54.979698	Le
2	1	60	0	0	0	1082	2204	113	59	-1	
3	1	60	1	0	0	1082	2204	113	59	-1	
4	1	60	1	1	0	1082	2204	113	59	-1	
5	1	60	1	1	1	1082	2204	113	59	0.000000	Qs]
2	1	61	0	0	0	1517	2152	969	120	-1	
3	1	61	1	0	0	1517	2152	969	120	-1	
4	1	61	1	1	0	1517	2152	969	120	-1	
5	1	61	1	1	1	1517	2156	36	112	0.000000	<
5	1	61	1	1	2	1626	2206	44	57	96.064987	9
5	1	61	1	1	3	1746	2152	176	120	40.396652	<n:
5	1	61	1	1	4	1883	2169	318	70	91.121773	BRN-BLK
5	1	61	1	1	5	2256	2169	230	70	13.934998	SOL.
5	1	61	1	1	6	2438	2165	51	85	13.934998	9
2	1	62	0	0	0	3531	2228	41	46	-1	
3	1	62	1	0	0	3531	2228	41	46	-1	
4	1	62	1	1	0	3531	2228	41	46	-1	
5	1	62	1	1	1	3531	2228	41	46	47.356739	ad
2	1	63	0	0	0	3766	2236	144	56	-1	
3	1	63	1	0	0	3766	2236	144	56	-1	
4	1	63	1	1	0	3766	2236	144	56	-1	
5	1	63	1	1	1	3766	2236	144	56	38.696133	8L9g
2	1	64	0	0	0	4507	2241	174	59	-1	
3	1	64	1	0	0	4507	2241	174	59	-1	
4	1	64	1	1	0	4507	2241	174	59	-1	
5	1	64	1	1	1	4507	2241	174	59	39.751167	8LIO
2	1	65	0	0	0	5225	2244	141	59	-1	
3	1	65	1	0	0	5225	2244	141	59	-1	
4	1	65	1	1	0	5225	2244	141	59	-1	
5	1	65	1	1	1	5225	2244	141	59	43.464161	sLil
2	1	66	0	0	0	5862	2235	204	68	-1	
3	1	66	1	0	0	5862	2235	204	68	-1	
4	1	66	1	1	0	5862	2235	204	68	-1	
5	1	66	1	1	1	5862	2235	26	34	78.797630	1
5	1	66	1	1	2	5926	2246	140	57	82.923279	8L7
2	1	67	0	0	0	1080	2294	133	60	-1	
3	1	67	1	0	0	1080	2294	133	60	-1	
4	1	67	1	1	0	1080	2294	133	60	-1	
5	1	67	1	1	1	1080	2294	133	60	89.924713	Q37
2	1	68	0	0	0	1483	2292	325	64	-1	
3	1	68	1	0	0	1483	2292	325	64	-1	
4	1	68	1	1	0	1483	2292	325	64	-1	
5	1	68	1	1	1	1483	2257	105	186	41.617172	P|
5	1	68	1	1	2	1634	2297	31	139	80.385910	2
5	1	68	1	1	3	1711	2257	94	186	80.047119	|>
2	1	69	0	0	0	1882	2257	612	59	-1	
3	1	69	1	0	0	1882	2257	612	59	-1	
4	1	69	1	1	0	1882	2257	612	59	-1	
5	1	69	1	1	1	1882	2257	321	57	84.662247	BRN-YEL
5	1	69	1	1	2	2256	2260	238	56	35.930862	SOL.I2
2	1	70	0	0	0	3771	2305	395	57	-1	
3	1	70	1	0	0	3771	2305	395	57	-1	
4	1	70	1	1	0	3771	2305	395	57	-1	
5	1	70	1	1	1	3771	2305	395	57	82.114258	5-BANK
5	1	70	1	1	2	4064	2301	36	85	79.642616	#
5	1	70	1	1	3	4135	2301	36	85	36.673508	i
2	1	71	0	0	0	4504	2310	374	57	-1	
3	1	71	1	0	0	4504	2310	374	57	-1	
4	1	71	1	1	0	4504	2310	374	57	-1	
5	1	71	1	1	1	4504	2310	374	57	84.035133	5-BANK#2
2	1	72	0	0	0	5222	2313	379	57	-1	
3	1	72	1	0	0	5222	2313	379	57	-1	
4	1	72	1	1	0	5222	2313	379	57	-1	
5	1	72	1	1	1	5222	2313	379	57	90.327019	5-BANK#3
2	1	73	0	0	0	5926	2313	257	59	-1	
3	1	73	1	0	0	5926	2313	257	59	-1	
4	1	73	1	1	0	5926	2313	257	59	-1	
5	1	73	1	1	1	5926	2313	257	59	96.079811	LOWER
